,t0,p_atm,phi,adiabatic_flame_temperature
8321,725.0,15.208333333333332,1.8125,2107.2077413157085
8322,725.0,15.208333333333332,1.875,2065.6966100061677
8323,725.0,15.208333333333332,1.9375,2024.878195336689
8324,725.0,15.208333333333332,2.0,1984.7249981670736
8325,725.0,16.666666666666664,0.5,1870.9266497782148
8326,725.0,16.666666666666664,0.5625,1990.0451969313335
8327,725.0,16.666666666666664,0.625,2103.8803664238358
8328,725.0,16.666666666666664,0.6875,2211.7014643751586
8329,725.0,16.666666666666664,0.75,2312.2936631624966
8330,725.0,16.666666666666664,0.8125,2403.838935151999
8331,725.0,16.666666666666664,0.875,2483.7798178612907
8332,725.0,16.666666666666664,0.9375,2548.497743524832
8333,725.0,16.666666666666664,1.0,2592.5012020469403
8334,725.0,16.666666666666664,1.0625,2608.224087364102
8335,725.0,16.666666666666664,1.125,2592.943947566954
8336,725.0,16.666666666666664,1.1875,2557.2018536537093
8337,725.0,16.666666666666664,1.25,2513.128150394781
8338,725.0,16.666666666666664,1.3125,2466.461904692889
8339,725.0,16.666666666666664,1.375,2419.320324850861
8340,725.0,16.666666666666664,1.4375,2372.5046917547306
8341,725.0,16.666666666666664,1.5,2326.334582531309
8342,725.0,16.666666666666664,1.5625,2280.933729384097
8343,725.0,16.666666666666664,1.625,2236.3391450573827
8344,725.0,16.666666666666664,1.6875,2192.548070269894
8345,725.0,16.666666666666664,1.75,2149.5399144424428
8346,725.0,16.666666666666664,1.8125,2107.28690862332
8347,725.0,16.666666666666664,1.875,2065.759260457606
8348,725.0,16.666666666666664,1.9375,2024.9275389872414
8349,725.0,16.666666666666664,2.0,1984.7636598781517
8350,725.0,18.125,0.5,1870.9731345699959
8351,725.0,18.125,0.5625,1990.145953981341
8352,725.0,18.125,0.625,2104.0835645110005
8353,725.0,18.125,0.6875,2212.0861314209674
8354,725.0,18.125,0.75,2312.97726336699
8355,725.0,18.125,0.8125,2404.9722924670564
8356,725.0,18.125,0.875,2485.5131911260482
8357,725.0,18.125,0.9375,2550.8952830916187
8358,725.0,18.125,1.0,2595.363433350764
8359,725.0,18.125,1.0625,2610.8816356588945
8360,725.0,18.125,1.125,2594.7553522540607
8361,725.0,18.125,1.1875,2558.3000924179923
8362,725.0,18.125,1.25,2513.835379857423
8363,725.0,18.125,1.3125,2466.956179290582
8364,725.0,18.125,1.375,2419.686033660493
8365,725.0,18.125,1.4375,2372.784853150871
8366,725.0,18.125,1.5,2326.5536355110007
8367,725.0,18.125,1.5625,2281.1069774331113
8368,725.0,18.125,1.625,2236.476952331778
8369,725.0,18.125,1.6875,2192.657895154156
8370,725.0,18.125,1.75,2149.627375528117
8371,725.0,18.125,1.8125,2107.3563816033134
8372,725.0,18.125,1.875,2065.814233021295
8373,725.0,18.125,1.9375,2024.970834593003
8374,725.0,18.125,2.0,1984.7975882183307
8375,725.0,19.583333333333332,0.5,1871.014950733617
8376,725.0,19.583333333333332,0.5625,1990.2364493474329
8377,725.0,19.583333333333332,0.625,2104.2658453686845
8378,725.0,19.583333333333332,0.6875,2212.43107047073
8379,725.0,19.583333333333332,0.75,2313.5908566244593
8380,725.0,19.583333333333332,0.8125,2405.992333652503
8381,725.0,19.583333333333332,0.875,2487.080247426022
8382,725.0,19.583333333333332,0.9375,2553.074792637912
8383,725.0,19.583333333333332,1.0,2597.9750665830647
8384,725.0,19.583333333333332,1.0625,2613.2929137705337
8385,725.0,19.583333333333332,1.125,2596.3750818984204
8386,725.0,19.583333333333332,1.1875,2559.274640933138
8387,725.0,19.583333333333332,1.25,2514.462375065333
8388,725.0,19.583333333333332,1.3125,2467.394635024654
8389,725.0,19.583333333333332,1.375,2420.010587965341
8390,725.0,19.583333333333332,1.4375,2373.0335233718
8391,725.0,19.583333333333332,1.5,2326.7480566194927
8392,725.0,19.583333333333332,1.5625,2281.2607219826614
8393,725.0,19.583333333333332,1.625,2236.599223751122
8394,725.0,19.583333333333332,1.6875,2192.755320877881
8395,725.0,19.583333333333332,1.75,2149.7049492455294
8396,725.0,19.583333333333332,1.8125,2107.4179922537933
8397,725.0,19.583333333333332,1.875,2065.862980096078
8398,725.0,19.583333333333332,1.9375,2025.0092273235514
8399,725.0,19.583333333333332,2.0,1984.8276808827836
8400,725.0,21.041666666666664,0.5,1871.0528678363926
8401,725.0,21.041666666666664,0.5625,1990.3183874698336
8402,725.0,21.041666666666664,0.625,2104.4306999537885
8403,725.0,21.041666666666664,0.6875,2212.742907365566
8404,725.0,21.041666666666664,0.75,2314.146018168502
8405,725.0,21.041666666666664,0.8125,2406.9174592667605
8406,725.0,21.041666666666664,0.875,2488.5072930735805
8407,725.0,21.041666666666664,0.9375,2555.069806625983
8408,725.0,21.041666666666664,1.0,2600.3740560558867
8409,725.0,21.041666666666664,1.0625,2615.4958025221795
8410,725.0,21.041666666666664,1.125,2597.834635849416
8411,725.0,21.041666666666664,1.1875,2560.1469008400213
8412,725.0,21.041666666666664,1.25,2515.023191492281
8413,725.0,21.041666666666664,1.3125,2467.7870451060867
8414,725.0,21.041666666666664,1.375,2420.301181383354
8415,725.0,21.041666666666664,1.4375,2373.2562037826888
8416,725.0,21.041666666666664,1.5,2326.922150546332
8417,725.0,21.041666666666664,1.5625,2281.3983744171464
8418,725.0,21.041666666666664,1.625,2236.7086796225167
8419,725.0,21.041666666666664,1.6875,2192.8425209156935
8420,725.0,21.041666666666664,1.75,2149.7743706187453
8421,725.0,21.041666666666664,1.8125,2107.473121648877
8422,725.0,21.041666666666664,1.875,2065.9065963469384
8423,725.0,21.041666666666664,1.9375,2025.0435807898994
8424,725.0,21.041666666666664,2.0,1984.8546143196625
8425,725.0,22.5,0.5,1871.087485728076
8426,725.0,22.5,0.5625,1990.3930950097588
8427,725.0,22.5,0.625,2104.5808434428013
8428,725.0,22.5,0.6875,2213.026798004756
8429,725.0,22.5,0.75,2314.651774735191
8430,725.0,22.5,0.8125,2407.76207519577
8431,725.0,22.5,0.875,2489.815028505604
8432,725.0,22.5,0.9375,2556.906837992845
8433,725.0,22.5,1.0,2602.590477751514
8434,725.0,22.5,1.0625,2617.5202642547997
8435,725.0,22.5,1.125,2599.158680631256
8436,725.0,22.5,1.1875,2560.9334394836073
8437,725.0,22.5,1.25,2515.5286676088476
8438,725.0,22.5,1.3125,2468.140943224901
8439,725.0,22.5,1.375,2420.563360396197
8440,725.0,22.5,1.4375,2373.457136440067
8441,725.0,22.5,1.5,2327.0792362019934
8442,725.0,22.5,1.5625,2281.5225643966496
8443,725.0,22.5,1.625,2236.807416353685
8444,725.0,22.5,1.6875,2192.921169820503
8445,725.0,22.5,1.75,2149.836976065607
8446,725.0,22.5,1.8125,2107.522833334729
8447,725.0,22.5,1.875,2065.9459245932103
8448,725.0,22.5,1.9375,2025.0745588805512
8449,725.0,22.5,2.0,1984.8789090369498
8450,725.0,23.958333333333332,0.5,1871.1192802360426
8451,725.0,23.958333333333332,0.5625,1990.4616229329652
8452,725.0,23.958333333333332,0.625,2104.718425192124
8453,725.0,23.958333333333332,0.6875,2213.286825330211
8454,725.0,23.958333333333332,0.75,2315.1152883939817
8455,725.0,23.958333333333332,0.8125,2408.5376524496273
8456,725.0,23.958333333333332,0.875,2491.0200147109927
8457,725.0,23.958333333333332,0.9375,2558.6071917824183
8458,725.0,23.958333333333332,1.0,2604.6485538656198
8459,725.0,23.958333333333332,1.0625,2619.390387149834
8460,725.0,23.958333333333332,1.125,2600.366853790839
8461,725.0,23.958333333333332,1.1875,2561.6473075377644
8462,725.0,23.958333333333332,1.25,2515.98731291202
8463,725.0,23.958333333333332,1.3125,2468.4622429847864
8464,725.0,23.958333333333332,1.375,2420.8014798122467
8465,725.0,23.958333333333332,1.4375,2373.6396522758473
8466,725.0,23.958333333333332,1.5,2327.2219194374065
8467,725.0,23.958333333333332,1.5625,2281.6353561980627
8468,725.0,23.958333333333332,1.625,2236.897079241583
8469,725.0,23.958333333333332,1.6875,2192.992581501148
8470,725.0,23.958333333333332,1.75,2149.8938139502657
8471,725.0,23.958333333333332,1.8125,2107.567961450883
8472,725.0,23.958333333333332,1.875,2065.9816257406615
8473,725.0,23.958333333333332,1.9375,2025.102682660851
8474,725.0,23.958333333333332,2.0,1984.9009731714036
8475,725.0,25.416666666666664,0.5,1871.148634593838
8476,725.0,25.416666666666664,0.5625,1990.52481663272
8477,725.0,25.416666666666664,0.625,2104.8451729049807
8478,725.0,25.416666666666664,0.6875,2213.5262723161986
8479,725.0,25.416666666666664,0.75,2315.5423277453024
8480,725.0,25.416666666666664,0.8125,2409.253460504258
8481,725.0,25.416666666666664,0.875,2492.1356930745624
8482,725.0,25.416666666666664,0.9375,2560.1882327732965
8483,725.0,25.416666666666664,1.0,2606.568067688848
8484,725.0,25.416666666666664,1.0625,2621.1258110648214
8485,725.0,25.416666666666664,1.125,2601.475015493265
8486,725.0,25.416666666666664,1.1875,2562.29894282159
8487,725.0,25.416666666666664,1.25,2516.4059137437976
8488,725.0,25.416666666666664,1.3125,2468.7556600113357
8489,725.0,25.416666666666664,1.375,2421.0190131320965
8490,725.0,25.416666666666664,1.4375,2373.806408360222
8491,725.0,25.416666666666664,1.5,2327.3522787641746
8492,725.0,25.416666666666664,1.5625,2281.7383960777915
8493,725.0,25.416666666666664,1.625,2236.978980134311
8494,725.0,25.416666666666664,1.6875,2193.0578033564807
8495,725.0,25.416666666666664,1.75,2149.9457198217965
8496,725.0,25.416666666666664,1.8125,2107.609170802601
8497,725.0,25.416666666666664,1.875,2066.0142263515613
8498,725.0,25.416666666666664,1.9375,2025.1283671103583
8499,725.0,25.416666666666664,2.0,1984.9211317907166
8500,725.0,26.875,0.5,1871.1758616022223
8501,725.0,26.875,0.5625,1990.583365316435
8502,725.0,26.875,0.625,2104.9624941072475
8503,725.0,26.875,0.6875,2213.7478141309966
8504,725.0,26.875,0.75,2315.9376006877796
8505,725.0,26.875,0.8125,2409.917087188896
8506,725.0,26.875,0.875,2493.17311167042
8507,725.0,26.875,0.9375,2561.6642909409775
8508,725.0,26.875,1.0,2608.3653785449774
8509,725.0,26.875,1.0625,2622.742747993387
8510,725.0,26.875,1.125,2602.4961378385647
8511,725.0,26.875,1.1875,2562.8968056276085
8512,725.0,26.875,1.25,2516.7899570826075
8513,725.0,26.875,1.3125,2469.0250069702665
8514,725.0,26.875,1.375,2421.2187694751447
8515,725.0,26.875,1.4375,2373.9595537368414
8516,725.0,26.875,1.5,2327.4719951737607
8517,725.0,26.875,1.5625,2281.8330152359813
8518,725.0,26.875,1.625,2237.054179620257
8519,725.0,26.875,1.6875,2193.117682011769
8520,725.0,26.875,1.75,2149.9933689381755
8521,725.0,26.875,1.8125,2107.646998242733
8522,725.0,26.875,1.875,2066.044151841371
8523,725.0,26.875,1.9375,2025.1519474449392
8524,725.0,26.875,2.0,1984.939647458509
8525,725.0,28.333333333333332,0.5,1871.2012195993766
8526,725.0,28.333333333333332,0.5625,1990.6378375556028
8527,725.0,28.333333333333332,0.625,2105.071549170215
8528,725.0,28.333333333333332,0.6875,2213.953656567195
8529,725.0,28.333333333333332,0.75,2316.3049944806635
8530,725.0,28.333333333333332,0.8125,2410.5348151443395
8531,725.0,28.333333333333332,0.875,2494.141453429293
8532,725.0,28.333333333333332,0.9375,2563.04732244362
8533,725.0,28.333333333333332,1.0,2610.0541619611727
8534,725.0,28.333333333333332,1.0625,2624.254727069337
8535,725.0,28.333333333333332,1.125,2603.440950041733
8536,725.0,28.333333333333332,1.1875,2563.4478349970627
8537,725.0,28.333333333333332,1.25,2517.143933590487
8538,725.0,28.333333333333332,1.3125,2469.2734043789906
8539,725.0,28.333333333333332,1.375,2421.4030486564775
8540,725.0,28.333333333333332,1.4375,2374.1008479355974
8541,725.0,28.333333333333332,1.5,2327.582444880286
8542,725.0,28.333333333333332,1.5625,2281.9203033705357
8543,725.0,28.333333333333332,1.625,2237.123545731258
8544,725.0,28.333333333333332,1.6875,2193.1729102590225
8545,725.0,28.333333333333332,1.75,2150.0373137293755
8546,725.0,28.333333333333332,1.8125,2107.6818832502813
8547,725.0,28.333333333333332,1.875,2066.0717501685044
8548,725.0,28.333333333333332,1.9375,2025.173697813451
8549,725.0,28.333333333333332,2.0,1984.9567348858393
8550,725.0,29.791666666666664,0.5,1871.2249241926295
8551,725.0,29.791666666666664,0.5625,1990.6887073729295
8552,725.0,29.791666666666664,0.625,2105.173304865269
8553,725.0,29.791666666666664,0.6875,2214.1456376200445
8554,725.0,29.791666666666664,0.75,2316.6477523104204
8555,725.0,29.791666666666664,0.8125,2411.1118995647435
8556,725.0,29.791666666666664,0.875,2495.0484273806183
8557,725.0,29.791666666666664,0.9375,2564.347400936218
8558,725.0,29.791666666666664,1.0,2611.6459621937693
8559,725.0,29.791666666666664,1.0625,2625.6731500974734
8560,725.0,29.791666666666664,1.125,2604.318415164069
8561,725.0,29.791666666666664,1.1875,2563.957782670292
8562,725.0,29.791666666666664,1.25,2517.4715585653894
8563,725.0,29.791666666666664,1.3125,2469.503434219984
8564,725.0,29.791666666666664,1.375,2421.5737539247166
8565,725.0,29.791666666666664,1.4375,2374.2317471354686
8566,725.0,29.791666666666664,1.5,2327.684766980481
8567,725.0,29.791666666666664,1.5625,2282.0011622764923
8568,725.0,29.791666666666664,1.625,2237.187796702361
8569,725.0,29.791666666666664,1.6875,2193.22406124096
8570,725.0,29.791666666666664,1.75,2150.0780112680895
8571,725.0,29.791666666666664,1.8125,2107.7141891963356
8572,725.0,29.791666666666664,1.875,2066.0973090763637
8573,725.0,29.791666666666664,1.9375,2025.193844900037
8574,725.0,29.791666666666664,2.0,1984.9725715920408
8575,725.0,31.25,0.5,1871.2471570249052
8576,725.0,31.25,0.5625,1990.7363737158148
8577,725.0,31.25,0.625,2105.268574323522
8578,725.0,31.25,0.6875,2214.325303315541
8579,725.0,31.25,0.75,2316.9686053140817
8580,725.0,31.25,0.8125,2411.65277654797
8581,725.0,31.25,0.875,2495.9005632533776
8582,725.0,31.25,0.9375,2565.5730887528252
8583,725.0,31.25,1.0,2613.150609033676
8584,725.0,31.25,1.0625,2627.0077095942866
8585,725.0,31.25,1.125,2605.13608817916
8586,725.0,31.25,1.1875,2564.4314616631377
8587,725.0,31.25,1.25,2517.775935837658
8588,725.0,31.25,1.3125,2469.717253837523
8589,725.0,31.25,1.375,2421.732476093451
8590,725.0,31.25,1.4375,2374.353469103031
8591,725.0,31.25,1.5,2327.7799134705633
8592,725.0,31.25,1.5625,2282.0763455745323
8593,725.0,31.25,1.625,2237.247532666696
8594,725.0,31.25,1.6875,2193.2716137839707
8595,725.0,31.25,1.75,2150.11584323894
8596,725.0,31.25,1.8125,2107.744219572836
8597,725.0,31.25,1.875,2066.1210688641804
8598,725.0,31.25,1.9375,2025.2125779921673
8599,725.0,31.25,2.0,1984.98730579902
8600,725.0,32.70833333333333,0.5,1871.2680724259928
8601,725.0,32.70833333333333,0.5625,1990.7811752169123
8602,725.0,32.70833333333333,0.625,2105.3580473104967
8603,725.0,32.70833333333333,0.6875,2214.493964918519
8604,725.0,32.70833333333333,0.75,2317.269872816392
8605,725.0,32.70833333333333,0.8125,2412.161221733065
8606,725.0,32.70833333333333,0.875,2496.703436605349
8607,725.0,32.70833333333333,0.9375,2566.731721440771
8608,725.0,32.70833333333333,1.0,2614.5765381567267
8609,725.0,32.70833333333333,1.0625,2628.266709593618
8610,725.0,32.70833333333333,1.125,2605.900388874637
8611,725.0,32.70833333333333,1.1875,2564.8729341120898
8612,725.0,32.70833333333333,1.25,2518.05968124438
8613,725.0,32.70833333333333,1.3125,2469.9166817103664
8614,725.0,32.70833333333333,1.375,2421.8805563887713
8615,725.0,32.70833333333333,1.4375,2374.467039986952
8616,725.0,32.70833333333333,1.5,2327.868687069798
8617,725.0,32.70833333333333,1.5625,2282.1464886284202
8618,725.0,32.70833333333333,1.625,2237.303259518326
8619,725.0,32.70833333333333,1.6875,2193.3159714675094
8620,725.0,32.70833333333333,1.75,2150.151131340154
8621,725.0,32.70833333333333,1.8125,2107.77223011354
8622,725.0,32.70833333333333,1.875,2066.143231995613
8623,725.0,32.70833333333333,1.9375,2025.2300565592886
8624,725.0,32.70833333333333,2.0,1985.00106236942
8625,725.0,34.166666666666664,0.5,1871.2878025288114
8626,725.0,34.166666666666664,0.5625,1990.8234015375824
8627,725.0,34.166666666666664,0.625,2105.4423134812823
8628,725.0,34.166666666666664,0.6875,2214.6527441858498
8629,725.0,34.166666666666664,0.75,2317.5535394717776
8630,725.0,34.166666666666664,0.8125,2412.640472717372
8631,725.0,34.166666666666664,0.875,2497.4618431320478
8632,725.0,34.166666666666664,0.9375,2567.829628747894
8633,725.0,34.166666666666664,1.0,2615.9310415395894
8634,725.0,34.166666666666664,1.0625,2629.4573163689156
8635,725.0,34.166666666666664,1.125,2606.6168126503526
8636,725.0,34.166666666666664,1.1875,2565.2856551726723
8637,725.0,34.166666666666664,1.25,2518.325016715264
8638,725.0,34.166666666666664,1.3125,2470.103262956055
8639,725.0,34.166666666666664,1.375,2422.019134705756
8640,725.0,34.166666666666664,1.4375,2374.573332223392
8641,725.0,34.166666666666664,1.5,2327.951769947103
8642,725.0,34.166666666666664,1.5625,2282.212131399946
8643,725.0,34.166666666666664,1.625,2237.355407132795
8644,725.0,34.166666666666664,1.6875,2193.357477181981
8645,725.0,34.166666666666664,1.75,2150.1841488600962
8646,725.0,34.166666666666664,1.8125,2107.7984380444304
8647,725.0,34.166666666666664,1.875,2066.1639704307922
8648,725.0,34.166666666666664,1.9375,2025.246416033225
8649,725.0,34.166666666666664,2.0,1985.013947336863
8650,725.0,35.625,0.5,1871.3064612540331
8651,725.0,35.625,0.5625,1990.8633021946198
8652,725.0,35.625,0.625,2105.521880467779
8653,725.0,35.625,0.6875,2214.802606060228
8654,725.0,35.625,0.75,2317.8213153670545
8655,725.0,35.625,0.8125,2413.093324676543
8656,725.0,35.625,0.875,2498.1799352799453
8657,725.0,35.625,0.9375,2568.8723083136642
8658,725.0,35.625,1.0,2617.2204627279193
8659,725.0,35.625,1.0625,2630.585754709057
8660,725.0,35.625,1.125,2607.2900949459317
8661,725.0,35.625,1.1875,2565.6725846207705
8662,725.0,35.625,1.25,2518.5738442267493
8663,725.0,35.625,1.3125,2470.2783199946316
8664,725.0,35.625,1.375,2422.1491868881894
8665,725.0,35.625,1.4375,2374.6730927408985
8666,725.0,35.625,1.5,2328.029746411007
8667,725.0,35.625,1.5625,2282.2737361182963
8668,725.0,35.625,1.625,2237.4043434575733
8669,725.0,35.625,1.6875,2193.396424384893
8670,725.0,35.625,1.75,2150.215129661325
8671,725.0,35.625,1.8125,2107.823029233978
8672,725.0,35.625,1.875,2066.1834312930105
8673,725.0,35.625,1.9375,2025.2617722755417
8674,725.0,35.625,2.0,1985.0260514065592
8675,725.0,37.08333333333333,0.5,1871.3241474486829
8676,725.0,37.08333333333333,0.5625,1990.9010935066951
8677,725.0,37.08333333333333,0.625,2105.597188106811
8678,725.0,37.08333333333333,0.6875,2214.9443868456374
8679,725.0,37.08333333333333,0.75,2318.074683375532
8680,725.0,37.08333333333333,0.8125,2413.522205882549
8681,725.0,37.08333333333333,0.875,2498.8613304198125
8682,725.0,37.08333333333333,0.9375,2569.864563641351
8683,725.0,37.08333333333333,1.0,2618.450353124163
8684,725.0,37.08333333333333,1.0625,2631.6574629806064
8685,725.0,37.08333333333333,1.125,2607.9243417875746
8686,725.0,37.08333333333333,1.1875,2566.0362743866704
8687,725.0,37.08333333333333,1.25,2518.8078013425497
8688,725.0,37.08333333333333,1.3125,2470.4429921886467
8689,725.0,37.08333333333333,1.375,2422.2715539014785
8690,725.0,37.08333333333333,1.4375,2374.7669653151834
8691,725.0,37.08333333333333,1.5,2328.103119717024
8692,725.0,37.08333333333333,1.5625,2282.3317011077093
8693,725.0,37.08333333333333,1.625,2237.4503855353164
8694,725.0,37.08333333333333,1.6875,2193.4330659054535
8695,725.0,37.08333333333333,1.75,2150.244275206938
8696,725.0,37.08333333333333,1.8125,2107.8461637845467
8697,725.0,37.08333333333333,1.875,2066.2017412994783
8698,725.0,37.08333333333333,1.9375,2025.2762250702328
8699,725.0,37.08333333333333,2.0,1985.0374526918843
